wikidata_id	count
drinking water	3
construction site	3
Eutroofne järv	3
Trappist beer	3
castellum aquae	3
special-status city	3
Kozhuun	3
performing arts school	3
cultural centre in the Netherlands	3
athenaeum	3
self-managed social centers in Italy	3
information centre	3
Catholic organization	3
former jesuit school	3
state agency of the United States	3
artist-in-residence	3
music center	3
wayside cross	3
foundation school	3
tram stop	3
railway environment	3
water crane	3
waiting room	3
London Underground station	3
public toilet	3
central station	3
rail yard	3
combined facility	3
Gemeindeverband	3
Haute Route	3
Great Trail	3
county of Delaware	3
entrance fence	3
entrance grave	3
administrative city in the Republic of Ireland	3
city with tens of thousands of inhabitants	3
Scottish islands area	3
Nazi concentration camp	3
land reclamation	3
legation	3
Christian school	3
faculty of theology	3
protected area of Quebec	3
society of apostolic life	3
factory chimney	3
side valley	3
flood bypass	3
drainage tunnel	3
base de plein air et de loisirs	3
film festival	3
contributing property	3
leat	3
indoor playground	3
urban district in Saxony	3
holomictic lake	3
reservation	3
municipality section	3
nakhararq	3
military hospital	3
hospice	3
kamienica	3
école de filles	3
wooden architecture	3
Konvikt	3
consumer cooperative	3
defence work	3
international bridge	3
cruciform church	3
exchange building	3
through arch bridge	3
truss arch bridge	3
waterlines	3
iron mine	3
imamzadeh	3
Lime works	3
Generality Lands	3
island group of the Philippines	3
town in Prince Edward Island	3
border crossing	3
zone naturelle d'intérêt écologique, faunistique et floristique	3
radio studio	3
linden tree	3
Säuleneiche	3
trapping pit	3
éolienne en mer	3
personal ordinariate	3
Haltepunkt	3
cellar	3
stone run	3
bakehouse	3
Bahnhof (station)	3
waterfront promenade	3
signpost	3
boat lift	3
show mine	3
suburban community in Canada	3
metropolitan community of Quebec	3
raised coral atoll	3
machinami	3
circus museum	3
typhoon shelter	3
settlement council	3
maelstrom	3
shtetl	3
constituent college	3
Chinese school	3
journalism school	3
postgraduate education	3
administrative territorial entity of Switzerland	3
Municipalities of the State of Palestine	3
city district of Turkmenistan	3
art group	3
administrative territorial entity of Malaysia	3
province of Austrian Lombardy	3
soviet republic	3
Wikimedia outline article	3
indigenous people	3
Spaanse missies in Californië	3
groundwood mill	3
underground mining	3
ore field	3
beacon	3
city school district	3
province of Saudi Arabia	3
cultural superarea	3
municipal council in Canada	3
school grounds	3
hydro-electric power scheme	3
transborder building	3
selsoviet of Russia	3
3D printing marketplace	3
outwash plain	3
state park of the United States	3
archabbey	3
tripolis	3
mythical ethnic group	3
bailiwick	3
quarter of Nantes	3
whaling station	3
garrison	3
climate zone	3
hybrid power station	3
inland sea	3
Erfüllende Gemeinde of Thuringia	3
Natural regions of Venezuela	3
administrative territorial entity of Greece	3
rock pinnacle	3
Man'yō botanical garden	3
exotarium	3
topiary park	3
village of Pennsylvania	3
souterrain	3
nature reserve in Israel	3
refectory	3
dong of North Korea	3
lightvessel	3
ferry ship	3
survey township	3
city district of Szczecin	3
department of Gran Colombia	3
directorate district of Saxony	3
former district of Switzerland	3
voivodeship of the Duchy of Livonia	3
island group of Kiribati	3
island of Japan	3
administrative territorial entity of the Russian Empire	3
water board	3
Catholicate	3
census place	3
puszcza	3
independent academic institution	3
private university in Alberta	3
Census agglomeration	3
Durbar Square	3
Sveriges landsting	3
Shuang Lin Cheng Huang Miao	3
muhafazah	3
runestone	3
canine instructional center	3
whitewater	3
protected area of Yemen	3
dripstone cave	3
animal shelter	3
Garden roundel	3
Idea Store	3
list	3
Alberta special area	3
sor	3
shallow	3
phantom island	3
state forest of Brazil	3
wierde	3
Angerdorf	3
province of Guinea-Bissau	3
neutral country	3
country in World War II	3
region of Nunavut	3
county of Prince Edward Island	3
territory of Canada	3
ministry-owned university	3
police academy	3
medical college in India	3
medical association	3
nursing school	3
think tank	3
panhandle	3
automobile manufacturer	3
kishlak	3
Senatorial circle	3
province district in Belgium	3
mahavihara	3
compass rose	3
field station	3
information list	3
blanket bog	3
business incubator	3
village of North Macedonia	3
subtropical swimming paradise	3
department of Peru	3
prefecture of the People's Republic of China	3
porters house	3
family name	3
province of Ireland	3
landscape park of Ukraine	3
Christian ministry	3
dune field	3
general governorate of the Central Powers	3
administrative territorial entity of Trinidad and Tobago	3
rural community of the Russian Empire	3
division of Tonga	3
colonnade	3
canton of Rojava	3
cooking school	3
subprefecture of Ivory Coast	3
Playmobil FunPark	3
Pictland	3
group of rocks	3
ancient lake	3
gas condensate field	3
wine	3
mountain trail	3
customs territory	3
distributor	3
village hall	3
underground limestone quarry	3
Peudada	3
Antarctic field camp	3
outflow channel	3
crinkle crankle wall	3
agricultural museum	3
parklet	3
elevated park	3
Lourdes grotto	3
horseshoe waterfall	3
sendero de Gran Recorrido (Spain)	3
ceramics museum	3
Refuge castle	3
corporate museum	3
reredos	3
tide gauge	3
guardhouse	3
Realschule	3
gazebo	3
Wonder of the Ancient World	3
sag pond	3
terminal moraine lake	3
quarry lake	3
chalk quarry	3
dependency of Norway	3
Historic Area	3
suburb of Perth	3
executive branch	3
sacred mountain	3
Levitical city	3
Centre	3
reading room	3
Province of Canada electoral district	3
Western saloon	3
dance troupe	3
performing arts presenting organization	3
wooden structure	3
performing arts	3
community theatre	3
production	3
Marschland	3
Verwaltungsverband of Saxony	3
villa urbana	3
match factory	3
region of Papua New Guinea	3
Sotnia	3
regency seat	3
base tunnel	3
Reformed Church in America church in New Jersey	3
state church	3
Residential colleges of Yale University	3
Martello tower	3
blockhouse	3
pension	3
Outfitter	3
Kasteldistrikto	3
Block	3
finery forge	3
district of Alsace-Lorraine	3
chigu of North Korea	3
league	3
Military Administration	3
land division of New South Wales	3
Training Center of the German Airforce	3
taxon	3
terrestrial ecoregion	3
French legislative constituency	3
rural community of New Brunswick	3
convergence zone	3
Daikansho	3
comté (France)	3
Czechoslovak Republic	3
republican regime in France	3
jüz	3
district of the canton of Jura	3
région de l'Ouganda	3
Adventure playground	3
open prison	3
community of Prince Edward Island	3
traffic island	3
mare	3
protection forest	3
NUTS 2 statistical territorial entity of the Republic of Ireland	3
administrative territorial entity of Ireland	3
redistribution market	3
e-commerce	3
kurgan	3
Chinese AAAA-rated tourist attractions	3
theater space	3
Universal CityWalk	3
surface mining	3
transit mall	3
Buffalo jump	3
rig and furrow	3
town council in the Republic of Ireland	3
funeral home	3
tomb in the church	3
agglomeration of Russia	3
Protected area mosaic	3
ropery	3
film organization	3
cinema chain	3
Kingdom Hall	3
alternative cinema	3
retail store	3
former county of Ontario	3
rideable miniature railway	3
branch line	3
province of the Grand Duchy of Hesse	3
river crossing	3
praetorian prefecture	3
religious building ruin	3
cathedral chapter	3
submarine pen	3
rugby union playing field	3
blok domů	3
Parish of Latsia Municipality	3
Parish of Karavostasi	3
Parish of Rizokarpaso	3
Natural resources protection area	3
canal network	3
administrative territorial entity of Venezuela	3
Spiritual philosophy	3
proposed state or territory of India	3
autonomous territorial unit of Moldova	3
Bezirksamt	3
borough of Connecticut	3
Transfer station	3
constituency in Jeju Special Self-Governing Province	3
pastorate of the Church of Sweden	3
Constituency of Regional Councilors of Kinmen	3
district of Brunei	3
Mikroregija	3
administrative division of Taiwan	3
city of New Brunswick	3
cross-border region	3
constituent republic within Czechoslovakia	3
coulee	3
demonstration farm	3
Dharma centre	3
administration of Asmara	3
village council	3
bucak	3
garden of rememberance	3
dzong in Tibet	3
mountain glacier	3
constituency of the Regional Council of La Araucanía	3
constituency of the Regional Council of Atacama	3
constituency of the Regional Council of Coquimbo	3
constituency of the Regional Council of Los Lagos	3
constituency of the Regional Council del Maule	3
Quarter of Mesa Geitonia Municipality	3
Quarter of Ayios Athanasios Municipality	3
Local Electoral Area for Leitrim County Council	3
Local Electoral Area for Mayo County Council	3
Local Electoral Area for Roscommon County Council	3
Local Electoral Area for Cavan County Council	3
Local Electoral Area for Monaghan County Council	3
Local Electoral Area for Laois County Council	3
Local Electoral Area for Longford County Council	3
Local Electoral Area for Westmeath County Council	3
Local Electoral Area for Galway City Council	3
district heating station	3
morning market	3
Grand Divisions of Tennessee	3
historical province of Indonesia	3
Tiruvuru mandal	3
electoral ward of Lane Cove Council	3
electoral ward of City of Ryde Council	3
electoral ward of Lake Macquarie City Council	3
electoral ward of Penrith City Council	3
electoral ward of Hornsby Shire Council	3
electoral ward of Camden Council	3
electoral ward of Willoughby City Council	3
electoral ward of Fairfield City Council	3
electoral ward of Wollongong City Council	3
electoral ward of Holdfast Bay City Council	3
electoral ward of Moonee Valley City Council	3
electoral ward of Glen Eira City Council	3
electoral ward of Bayside City Council	3
electoral ward of Manningham City Council	3
electoral ward of Yarra City Council	3
electoral ward of Stonnington City Council	3
electoral ward of Darebin City Council	3
electoral ward of Monash City Council	3
electoral ward of Kingston City Council	3
electoral ward of Maribyrnong City Council	3
electoral ward of Hobsons Bay City Council	3
electoral ward of Wanneroo City Council	3
electoral ward of Shire of Serpentine-Jarrahdale Council	3
electoral ward of Shire of Mundaring Council	3
electoral ward of Belmont City Council	3
electoral ward of Town of Claremont Council	3
opština	3
Europaschutzgebiet	3
quiet inlet	3
local council	3
historic trails and roads in the United States	3
census district of the United States Virgin Islands	3
polar station	3
Microrreserva de flora	3
Heerlijkheid	3
distance marker	3
electoral ward of Light Regional Council	3
pseudo-dolmen	3
boules pitch	3
area committee	3
Dutch region for school holidays	3
kōgoishi	3
painting series	3
health spring	3
Pátio	3
local services board	3
multi-site church	3
artesian well	3
recumbent stone circle	3
Jewish political community	3
packing house	3
pluvial lake	3
public utility district of the United States	3
bog pond	3
wrinkle ridge	3
Shirasu-Daichi	3
indigenous peoples of the Americas	3
truck stop	3
village of New Jersey	3
national geopark of China	3
cottage garden	3
Temenos	3
doubling mill	3
steelmaking factory	3
Comunidad de villa y tierra	3
Daibutsu	3
flint mine	3
tholos	3
Felsmalerei	3
cluster	3
pictogram	3
royaume coutumier de Wallis-et-Futuna	3
armored cruiser	3
full-rigged ship	3
Motor Gun Boat	3
Landing Craft Tank	3
local government county in Ireland	3
Metro fare zone	3
Folkland	3
Transfare zone	3
constituency of the Corts Valencianes	3
shrubland	3
Dnestr radar	3
미국 항공여단	3
kampong	3
trittys	3
Urstromtal	3
neighborhood of Jordan	3
national park of Vietnam	3
rallycross circuit	3
mentideros	3
exarchat de l’empire byzantin	3
district of Almería	3
Gewässerausleitung	3
Class B river	3
bleaching plant	3
Griqua state	2
tetrarchy	2
administrative territorial entity of ancient Rome	2
notary district	2
forest	2
wetland	2
Quarter of Catania	2
Berufsverband	2
magazine	2
private museum	2
business	2
sociëteit	2
canadian artist-run centre	2
mosaic	2
foundation	2
county hall	2
special library	2
fabricator	2
photographic studio	2
arts residency	2
wakeboarding resort	2
deserted historic site	2
medium-sized electoral district of the House of Representatives of Japan	2
泵	2
manor house	2
sepulcher	2
holed stone	2
burn	2
natural phenomenon	2
administrative subdivision of Republic of Srpska	2
Kapell	2
girder bridge	2
region of Paraguay	2
whisky	2
product	2
privately held company	2
lake system	2
byråd	2
political migration	2
wine subregion	2
dune landscape	2
underground lake	2
Golfclub	2
