wikidata_id	count
Wikipedia:Maintenance	3
инициатива	3
nonprofit institution	3
Tokyo metropolitan park	3
Man'yō botanical garden	3
exotarium	3
Louisiana state park	3
Arizona state park	3
aviary	3
Connecticut state park	3
public garden	3
cultural heritage site in Ukraine	3
Martello tower	3
Jewish religious community	3
parliamentary police	3
NCI-designated Cancer Center	3
military education and training	3
Privatklinik	3
residential area	3
Transnational organization	3
prerogative court	3
Colombia at the FIFA World Cup	3
elite unit	3
test centre	3
Open Science & Scholarship Community	3
crime	3
global species database	3
currency	3
incentive program	3
spacecraft	3
motor car	3
digital currency	3
identity provider	3
authority	3
interbank network	3
redistricting commission	3
dictionary of the Norwegian language	3
Naturerlebnisraum in Schleswig-Holstein	3
men's organization	3
monohull	3
directorate district of Saxony	3
Catholicate	3
submarine base	3
Major Commands of United States Army	3
appetizing store	3
Gesetzblatt	3
virtual university	3
committee of the Chamber of Representatives (Belgium)	3
banner	3
counter-terrorism	3
shooting range	3
Tercio	3
Sotnia	3
Wikimedia set index article	3
service award	3
water supply	3
sanitation	3
Building authority	3
climate change ministry	3
Landesbühne	3
provisional military unit	3
Separate Operating Agency	3
faculty of arts	3
masters program	3
academic building	3
album series	3
music industry	3
single	3
talent agent	3
air force infantry and special forces unit	3
branch of military personnel	3
piano maker	3
decentralized autonomous organization	3
Idea Store	3
Liedertafel	3
Alberta special area	3
Polyvalent Organic Brigade	3
medal bar	3
Greek baths	3
Challenger bank	3
twin town	3
Parliamentary committees in Brazil	3
state forest of Brazil	3
fried chicken restaurant	3
Special forces of Israel	3
megacorporation	3
gastronomy	3
fictional location	3
neutral country	3
fourth-level administrative country subdivision	3
locomotive depot	3
High school fraternities and sororities	3
Senate of Finland	3
performance art	3
academic senate	3
PT boat	3
South Carolina state park	3
Teacher Training College	3
anti-submarine corvette	3
reaction ferry	3
autonomous region	3
tribunal of the Roman Curia	3
governance	3
Gîte	3
uniformed service	3
package repository	3
Czechoslovakia at the FIFA World Cup	3
mahavihara	3
Gallo-Roman museum	3
Papal Order of Chivalry	3
Russian Orthodox Church	3
Steuerverweigerung	3
Intermediate People's Court	3
zoological park	3
public utility district of the United States	3
city commission government	3
urban-type settlement	3
sector of Girona	3
Rotte	3
sociological neighborhood	3
commune of Monaco	3
Ortsbezirk of Germany	3
water police	3
fanfare band	3
R-class cruise ship	3
Site of Special Scientific Interest	3
pottery	3
20000	3
subtropical swimming paradise	3
garage	3
porters house	3
ice rink	3
group of monuments	3
Oberrealschule	3
Russia at the FIFA World Cup	3
solar vehicle	3
patrol yacht	3
urban planning or urbanism school	3
geographical museum	3
wharf	3
anti-submarine warfare carrier	3
factory-backed	3
printing press	3
academic publishing	3
torp	3
home	3
machiya	3
California state park	3
house band	3
savings and loan association	3
school playground	3
Playmobil FunPark	3
Public Planning Service	3
Pictland	3
general assembly	3
inter-professional French wine-producing organization	3
Han surname	3
toy	3
carvery	3
public toilet	3
galleon	3
Dutch court	3
glider club	3
Cabinet of East Timor	3
regional ecumenical organisation	3
nuclear-powered missile cruiser	3
tutoring institute	3
Autobahn in Germany	3
celebrity	3
disc jockey	3
musician	3
Korean idol	3
recreational vehicle park	3
website builder	3
platform as a service	3
subethnic group	3
commercial	3
national bank	3
Imperial Diet	3
department of France	3
territorial collectivity of France with special status	3
junior enterprise	3
United States senior military college	3
auto racing club	3
Guards unit	3
waste disposal organization	3
national research university	3
océanologie	3
theological school	3
Islamic university	3
national under-20 association football team	3
boat	3
place of execution	3
street theatre	3
preventorium	3
United Nations peacekeeping	3
pääaine	3
rehabilitation center	3
Sovzagranbank	3
island network	3
Wagonway	3
Bulgaria at the FIFA World Cup	3
Verwaltungsverband of Saxony	3
Yugoslavia at the FIFA World Cup	3
match factory	3
social welfare institution	3
Kretscham	3
aisled house	3
autonomous administrative territorial entity	3
Courts of England and Wales	3
Southeastern Film Critics Association	3
Federal Cabinet of Pakistan	3
glee club	3
Corps of Vietnam people's army	3
amt	3
Reformed Church in America church in New Jersey	3
Dreiseithof	3
Eastern Orthodox Church	3
Union Government scheme	3
video game content rating system	3
Talmud Torah school	3
Residential colleges of Yale University	3
classroom museum	3
dance museum	3
K–8 school	3
alcohol monopoly	3
concessions in China	3
proposed state of the United States	3
conspiracy theory	3
separatism	3
religious concept	3
Outfitter	3
salt evaporation pond	3
winepress	3
oven	3
threshing floor	3
French governmental organization	3
space mission	3
coffee palace	3
truck stop	3
belfry	3
national monument	3
museographic collection	3
underground building	3
casemate	3
hirajiro	3
Citizens' Assembly	3
finery forge	3
Briquette Factory	3
Costa Sur-class	3
neighborhood association	3
sculpture	3
second-hand shop	3
book café	3
CLSC	3
elevated railway	3
jazz quartet	3
rural community of New Brunswick	3
canine instructional center	3
Conference of the parties of the Convention on Biological Diversity	3
Labour Court in France	3
sovereign court	3
doughnut shop	3
comté (France)	3
Czechoslovak Republic	3
republican regime in France	3
Provincial deputation in Spanish America	3
territory of the United States	3
jüz	3
platoon	3
French company	3
autonomous regulatory body	3
meal delivery service	3
high flux reactor	3
software distributor	3
groupement d'intérêt économique	3
regency seat	3
first aid room	3
insular council	3
neutrino experiment	3
press archive	3
ideell förening	3
Abendgymnasium	3
open prison	3
underground research laboratory	3
county of Prince Edward Island	3
community of Prince Edward Island	3
Landing Ship Medium	3
Rescue coordination centre	3
minister	3
Interests Section	3
firefighting	3
Financial Intelligence Unit	3
emergency population warning	3
decentralized administration of Greece	3
residency of the German Empire	3
national administration	3
Assay office	3
agricultural research institute	3
national unity government	3
rail yard	3
cosmic-ray observatory	3
palace complex	3
Massachusetts state park	3
Kentucky state park	3
industrial zone	3
Historisches Museum	3
ossuary	3
Denkmalgeschütztes Objekt	3
tea shop	3
religious art	3
Honjin	3
supermax prison	3
caravel	3
lugger	3
multi-site church	3
event sequence	3
German Type UB III submarine	3
automatic transport system	3
数位行销	3
candidates list	3
chocolate shop	3
corporate headquarters	3
Judiciary of Brazil	3
game association	3
Camera di commercio, industria, artigianato e agricoltura	3
quarter of Brescia	3
date of establishment	3
società per azioni	3
osiedle	3
Cabinet of Sri Lanka	3
Junta Municipal de Distrito	3
uhlan	3
liceo delle scienze umane	3
amenity	3
diplomatic service	3
browser extension	3
server software	3
labour party	3
art fair	3
ropery	3
autonomous republic	3
City Committee of the Communist Party of the Soviet Union	3
Zemstvo schools	3
former county of Ontario	3
cavalry corps	3
Colonial troops	3
town with fewer than 5000 inhabitants	3
peacekeeping mission	3
audiovisual work	3
beauty contest	3
hashtag	3
Indian reservation of the United States	3
reinsurance	3
professional accounting body	3
to-do list manager	3
Nazi plunder	3
cossack host	3
ImpactHub hub	3
chemical industry	3
knowledge organization system	3
Établissement public (Luxembourg)	3
waste disposal company	3
Churches in Indonesia	3
charitable incorporated organisation	3
Public Academy of Sciences	3
Greek Orthodox Church	3
commandry of the Teutonic Order	3
submarine pen	3
energy provider	3
amateur theatre	3
Okinawan student corps	3
wholly owned subsidiary	3
lithographer	3
fighter wing	3
mechanized infantry battalion	3
motor transport unit	3
brigade headquarters	3
aviation battalion	3
airborne infantry company	3
Sportladen	3
association football club names	3
Wikipedia:WikiGap	3
Spiritual philosophy	3
arms-length management organisation	3
artillery museum	3
proposed state or territory of India	3
broadcast television system	3
drugstore chain	3
car dealer	3
trucking company	3
kuramoto	3
massage shop	3
computer-aided design software	3
pharmaceutical distributor	3
organ builder	3
Technischer Überwachungsverein	3
car insurance company	3
fashion	3
cigarette brand	3
doubling mill	3
consultant	3
bus terminus	3
cigar brand	3
automotive services industry	3
laboratoire d'innovation	3
stone quarry	3
unregistered trademark	3
desktop search	3
productivity software	3
jewelry	3
web-based service	3
textile manufacturer	3
web browser	3
naval architecture	3
Bahá'í divisions	3
kolkhoz	3
Off-track horse race betting	3
borough of Connecticut	3
Transfer station	3
police squad	3
Cabinet of Algeria	3
Cabinet of Tanzania	3
Cabinet of Zambia	3
Cabinet of Yemen	3
pastorate of the Church of Sweden	3
Chinese orchestra	3
coup d'état	3
chemical database	3
heavy cavalry	3
Dharma centre	3
special local public entity	3
Special Protection Area	3
natural park	3
mook	3
linguistic school	3
groundwood mill	3
dzong in Tibet	3
reading museum	3
FEMA Urban Search and Rescue Task Force	3
fish factory	3
station restaurant	3
district heating station	3
General Service Medal	3
statistical system	3
community board	3
United States cable news	3
Microsoft Help	3
parliamentary subgroup of the Parliament of Catalonia	3
three-masted barque	3
program management	3
resident registration	3
international association without lucrative purpose	3
Heerlijkheid	3
Island-class patrol boat	3
development program	3
submarine aircraft carrier	3
Audubon center	3
Council of Ministers of Panama	3
recurring tournament	3
military police battalion	3
motorized division	3
French materiel regiment	3
airborne infantry division	3
Air Force Command	3
area committee	3
corporate art collection	3
parking lot company	3
Senatorial circle	3
conselleria del Govern de les Illes Balears	3
Land council	3
full communion	3
law firm network	3
landing helicopter dock	3
Woori Bank branch	3
city of New Brunswick	3
list of Parliamentary Committees of the United Kingdom	3
sub-divisional library	3
area library	3
district library	3
Local bike shop	3
local services board	3
Air Transport Wing	3
manga	3
United States Navy unit	3
professional fire brigade	3
Marine Expeditionary Force	3
Kozhuun	3
women's national under-17 bandy team	3
safe factory	3
Municipalities of the State of Palestine	3
national under-21 association football team	3
SS-Hauptamt	3
homeowner association	3
Jewish political community	3
packing house	3
police office	3
political migration	3
post ship	3
Proletarian parties in Japan, 1925–1932	3
Crown Dependencies	3
row galley	3
Doha Bank branch	3
selective school	3
switching and terminal railroad	3
morthouse	3
set of wall hangings	3
UN fact-finding mission	3
karve	3
village of New Jersey	3
wānanga	3
case report	3
royaume coutumier de Wallis-et-Futuna	3
Bezirksamt	3
branch of libraries	3
national cricket team	3
Synod of Bishops	3
republican center for Olympic training	3
Reserved political positions	3
accordion organization	3
fire ship	3
dining car	3
central district hospital	3
territory of Canada	3
pastebin	3
mentideros	3
Criticona	3
sheriff's office	3
agricultural experimental station	3
political party wing	3
proposed NFDI consortium	3
Pre-tertiary-education accreditation	3
bleaching plant	3
	2
jury	2
Griqua state	2
synodal department	2
Bundesfachschaftentagung	2
duplicate entry	2
type of business entity	2
art catalog	2
country in World War II	2
command	2
expeditionary warfare	2
Bunker vessel	2
arts residency	2
financial supervisory authority	2
